,name,commercial_area_code,pop_type,total_pop
2644,북창동(시청역_6번),3120022,RESIDENT,772.0
2645,은행사거리,3120085,RESIDENT,772.0
2646,천호지구대(천호동자전거거리),3111049,WORKING,772.0
2647,마천공원,3111043,WORKING,770.0
2648,금북초등학교,3110106,WORKING,768.0
2649,아현역 4번,3110584,WORKING,768.0
2650,후암시장,3130059,WORKING,764.0
2651,조원동 펭귄시장(신림중앙시장),3130277,WORKING,764.0
2652,수일시장,3130160,WORKING,761.0
2653,종암초등학교,3110186,WORKING,760.0
2654,난곡초등학교(난곡동벽화마을),3110862,WORKING,760.0
2655,수유프라자,3130138,RESIDENT,752.0
2656,서울과학기술대,3110435,WORKING,750.0
2657,백학시장,3130053,WORKING,749.0
2658,남부종합시장,3130296,RESIDENT,744.0
2659,미아역 5번,3110365,WORKING,743.0
2660,본마을노인복지센터(서초구립내곡도서관),3110945,WORKING,742.0
2661,장승배기역 5번,3110829,WORKING,741.0
2662,남정초등학교,3110065,WORKING,740.0
2663,아차산역 5번,3110164,WORKING,739.0
2664,홍남교남측,3110505,WORKING,739.0
2665,돈의문센트레빌아파트입구,3110536,WORKING,739.0
2666,무너미어린이공원,3110343,WORKING,738.0
2667,한림대학교한강성심병원,3110796,WORKING,737.0
2668,의릉,3110221,WORKING,736.0
2669,덕성여대시반거리,3110383,WORKING,736.0
2670,석관고등학교,3110336,WORKING,735.0
2671,청룡동주민센터,3110888,WORKING,734.0
2672,신촌역 6번,3110573,RESIDENT,732.0
2673,중곡4동주민센터,3110171,WORKING,732.0
2674,석계역 2번,3110423,WORKING,732.0
2675,4.19민주묘지역 2번,3110346,WORKING,731.0
2676,"신림역 5번(신림동주민센터, 신림동별빛거리)",3110869,WORKING,731.0
2677,온수역 1번,3110681,RESIDENT,728.0
2678,돌곶이역 3번,3110332,WORKING,728.0
2679,청림동주민센터(상도중학교),3110898,WORKING,728.0
2680,사가정역 4번,3110261,WORKING,726.0
2681,인수중학교,3110340,WORKING,725.0
2682,KT금천빌딩(금천구시설관리공단),3110742,RESIDENT,724.0
2683,신길새마을금고신길4동지점,3110805,WORKING,723.0
2684,신월중학교,3110594,WORKING,721.0
2685,도봉세무서,3110370,WORKING,720.0
2686,상계중앙시장,3130157,WORKING,719.0
2687,홍은중학교,3110515,WORKING,715.0
2688,부암동주민센터,3110006,WORKING,710.0
2689,한일병원,3110389,WORKING,710.0
2690,충정로역 6번,3110591,WORKING,710.0
2691,"신월7동 골목시장(약수시장, 우성상가)",3130200,WORKING,709.0
2692,응암시장(신응암시장),3130166,RESIDENT,708.0
2693,대림역 11번,3110771,WORKING,708.0
2694,영등포시장역 4번,3110782,WORKING,706.0
2695,구로시장,3130228,RESIDENT,704.0
2696,정릉골 골목형상점가,3130118,WORKING,701.0
2697,상도초등학교,3110830,WORKING,699.0
2698,창동중학교,3110412,WORKING,697.0
2699,명일역 1번,3111074,WORKING,697.0
2700,천호태영아파트,3111056,WORKING,694.0
2701,갈산공원,3110623,RESIDENT,692.0
2702,고척프라자,3130226,WORKING,692.0
2703,북한산보국문역 1번,3110290,WORKING,691.0
2704,전곡시장,3130104,WORKING,691.0
2705,양재시장,3130301,RESIDENT,688.0
2706,면동초등학교,3110258,WORKING,687.0
2707,가오리역 2번,3110350,WORKING,687.0
2708,중랑동부시장(중랑교종합상가),3130107,RESIDENT,684.0
2709,오류지구대,3110688,WORKING,684.0
2710,삼광초등학교,3110077,WORKING,680.0
2711,동대문역 3번,3110030,RESIDENT,676.0
2712,사당종합체육관,3110845,WORKING,675.0
2713,미성동 도깨비시장 골목형상점가,3130278,WORKING,675.0
2714,백련산해모로아파트,3110475,WORKING,674.0
2715,한남초등학교,3110097,RESIDENT,672.0
2716,금남시장,3130064,RESIDENT,672.0
2717,강동구립 천호도서관,3111063,WORKING,671.0
2718,금빛새마을금고본점,3110607,WORKING,670.0
2719,왕십리파출소,3110114,WORKING,669.0
2720,화곡중앙시장,3130216,WORKING,669.0
2721,서강대학교,3110574,RESIDENT,668.0
2722,금강수목원아파트,3110685,RESIDENT,668.0
2723,오류시장,3130222,WORKING,668.0
2724,도곡시장,3130307,WORKING,668.0
2725,노량진중앙시장,3130265,RESIDENT,664.0
2726,천호공원(해공체육문화센터),3111057,WORKING,662.0
2727,군자역 4번,3110162,WORKING,658.0
2728,절두산순교성지,3110556,WORKING,656.0
2729,목동문화체육센터,3110624,WORKING,656.0
2730,북가좌초등학교,3110493,WORKING,653.0
2731,청운초등학교,3110011,WORKING,652.0
2732,"황학시장(서울중앙시장, 신중앙시장)",3130055,WORKING,651.0
2733,장미원골목시장,3130129,WORKING,651.0
2734,답십리 장령당공원,3110209,WORKING,648.0
2735,대림역 2번,3110720,WORKING,648.0
2736,광흥창역 1번,3110568,WORKING,645.0
2737,정곡초등학교,3110642,WORKING,645.0
2738,박미시장(기능상실),3130237,RESIDENT,644.0
2739,건대입구역 6번,3110140,WORKING,644.0
2740,송파책박물관,3111009,WORKING,641.0
2741,공덕래미안3차아파트,3110583,RESIDENT,640.0
2742,누원고등학교,3110413,WORKING,636.0
2743,강북중학교,3110372,WORKING,635.0
2744,양원초등학교,3110580,WORKING,631.0
2745,"이화여대 3,5,7길 상점가",3130179,WORKING,629.0
2746,아현역 4번,3110584,RESIDENT,628.0
2747,장지역(가든파이브),3120236,RESIDENT,628.0
2748,신당 미래유산 먹거리 골목형상점가,3130049,RESIDENT,628.0
2749,쌍문역둘리상점가,3130145,WORKING,628.0
2750,신풍역 2번,3110798,WORKING,625.0
2751,가리봉시장,3130230,RESIDENT,624.0
2752,"솔샘시장(미아6,7동골목시장)",3130134,WORKING,623.0
2753,신수시장,3130193,WORKING,623.0
2754,"대림골목시장(대림시장, 양지시장)",3130165,WORKING,622.0
2755,장석교회,3110414,WORKING,621.0
2756,증산역 1번,3110498,WORKING,618.0
2757,영천시장입구,3110535,WORKING,618.0
2758,세종대학교,3110149,WORKING,613.0
2759,상도4동주민센터,3110831,WORKING,613.0
2760,창동역상점가,3130153,RESIDENT,612.0
2761,장곡초등학교,3110325,WORKING,610.0
2762,충신시장,3130011,RESIDENT,608.0
2763,도림2동유수지내체육시설,3110768,WORKING,608.0
2764,신내IC북측,3110276,WORKING,607.0
2765,경기대학교,3110534,WORKING,605.0
2766,대조시장,3130169,WORKING,605.0
2767,서교시장,3130189,WORKING,605.0
2768,광운대학교 남단,3110418,WORKING,602.0
2769,신정1동 골목시장(신정제일시장),3130207,RESIDENT,600.0
2770,대림차이나타운(대림역 12번),3110769,WORKING,600.0
2771,남구로역 5번,3110712,WORKING,597.0
2772,금천철쭉어린이공원(금하마을),3110726,WORKING,597.0
2773,동묘시장(동묘벼룩시장),3130020,WORKING,595.0
2774,신도봉시장,3130151,RESIDENT,592.0
2775,서서울 골목형상점가,3130203,WORKING,592.0
2776,장위1동주민센터,3110322,WORKING,591.0
2777,보라매역 4번,3110811,WORKING,590.0
2778,강일동주민센터,3111090,WORKING,590.0
2779,구립대학경로당(관악산샘말공원),3110881,WORKING,589.0
2780,온수역 1번,3110681,WORKING,586.0
2781,서울숲카페거리,3110120,WORKING,585.0
2782,둔촌고등학교(둔촌중학교),3111079,WORKING,584.0
2783,수유시장옆,3110359,WORKING,581.0
2784,연산군묘,3110386,WORKING,581.0
2785,서울여자간호대학교,3110528,WORKING,581.0
2786,청담역 12번,3110990,RESIDENT,576.0
2787,개웅초등학교(개웅중학교),3110698,WORKING,576.0
2788,대림한신아파트,3110781,WORKING,576.0
2789,"수유전통시장(수유시장, 수유골목시장)",3130137,WORKING,576.0
2790,정릉역 2번,3110292,WORKING,575.0
2791,논현목련공원,3110952,WORKING,574.0
2792,종로6가,3120015,RESIDENT,572.0
2793,동남상가,3130249,RESIDENT,568.0
2794,서울공연예술고등학교,3110684,WORKING,567.0
2795,대림중앙 골목형상점가,3130242,WORKING,562.0
2796,신곡종합시장(신월6동 골목시장),3130205,RESIDENT,560.0
2797,동묘앞역 3번,3110036,WORKING,559.0
2798,삼각산119안전센터,3110354,WORKING,558.0
2799,창신역 4번,3110033,WORKING,557.0
2800,장안교,3110231,WORKING,556.0
2801,상도역 2번,3110833,WORKING,556.0
2802,영신여고,3110441,WORKING,554.0
2803,아현역 1번,3110530,WORKING,553.0
2804,정릉아리랑시장,3130119,WORKING,552.0
2805,독산동 맛나는거리상점가(독산동 맛나는거리),3130232,WORKING,552.0
2806,논현종합시장,3130305,WORKING,551.0
2807,홍제역 2번,3110527,WORKING,550.0
2808,방학중학교,3110394,WORKING,549.0
2809,신우어린이공원,3110772,WORKING,548.0
2810,상계초등학교,3110424,WORKING,547.0
2811,중화역 4번,3110244,WORKING,545.0
2812,방배역 2번(백석예술대학교),3110920,RESIDENT,544.0
2813,삼성동 시장(삼성동시장),3130287,RESIDENT,544.0
2814,백련시장,3130173,RESIDENT,540.0
2815,삼성전자서울R&D(서울우면초등학교),3110931,RESIDENT,536.0
2816,능동우편취급국,3110147,WORKING,534.0
2817,경문고등학교(동작동성당),3110851,WORKING,534.0
2818,솔밭공원역 1번,3110382,WORKING,533.0
2819,고산초등학교,3110705,WORKING,529.0
2820,개봉프라자(고척근린시장),3130224,RESIDENT,528.0
2821,하나은행 망우동지점,3110275,WORKING,526.0
2822,은행나무시장,3130238,WORKING,526.0
2823,봉천역 6번,3110889,WORKING,525.0
2824,석관시장,3130127,RESIDENT,524.0
2825,신원시장,3130283,WORKING,523.0
2826,등촌역 4번,3110617,WORKING,522.0
2827,잠원역,3110927,WORKING,521.0
2828,신광명마을,3110644,WORKING,520.0
2829,화원어린이공원,3110708,WORKING,518.0
2830,정원여중,3110516,WORKING,505.0
2831,광장시장(광장전통시장),3130007,RESIDENT,504.0
2832,신흥시장,3130060,WORKING,504.0
2833,구로구민회관,3110715,WORKING,499.0
2834,조원동주민센터,3110854,WORKING,499.0
2835,동평화시장,3130048,WORKING,498.0
2836,문래동사거리,3110765,RESIDENT,496.0
2837,"솔샘시장(미아6,7동골목시장)",3130134,RESIDENT,496.0
2838,오류시장,3130222,RESIDENT,496.0
2839,신길역 3번,3110807,WORKING,492.0
2840,길동복조리시장,3130324,WORKING,492.0
2841,거여역 8번,3111041,WORKING,491.0
2842,둔촌푸르지오아파트,3111081,WORKING,491.0
2843,발바닥공원,3110392,RESIDENT,488.0
2844,인현시장,3130032,RESIDENT,488.0
2845,금호사거리,3110107,WORKING,488.0
2846,황학코아루아파트,3110057,WORKING,486.0
2847,애오개역 3번,3110589,WORKING,486.0
2848,영등포본동주민센터,3110799,WORKING,486.0
2849,리움미술관,3110091,RESIDENT,484.0
2850,방배배수지체육공원,3110911,RESIDENT,480.0
2851,강남개포시장,3130310,RESIDENT,480.0
2852,당고개역 5번,3110439,WORKING,480.0
2853,인왕시장(홍제골목형상점가),3130177,WORKING,479.0
2854,삼성전자서울R&D(서울우면초등학교),3110931,WORKING,477.0
2855,team204(팀204),3130046,WORKING,476.0
2856,NH농협은행 보광동지점,3110092,WORKING,474.0
2857,응암3동주민센터,3110463,WORKING,474.0
2858,"한양대앞상점가(한양시장, 왕십리맛골목)",3130069,WORKING,473.0
2859,영일시장,3130245,RESIDENT,472.0
2860,상도1동주민센터앞,3110838,WORKING,471.0
2861,계남근린공원,3110610,WORKING,469.0
2862,구로세무서,3110777,RESIDENT,468.0
2863,구반포역,3110908,RESIDENT,468.0
2864,신대방삼거리역 4번(대림초등학교),3110822,WORKING,468.0
2865,홍남교남측,3110505,RESIDENT,464.0
2866,동대문중앙새마을금고본점,3110198,RESIDENT,460.0
2867,증산종합시장,3130161,RESIDENT,460.0
2868,증산골목시장,3130162,RESIDENT,460.0
2869,마포농수산물시장,3130184,WORKING,459.0
2870,석관중앙교회,3110334,WORKING,457.0
2871,정릉3동주민센터,3110287,WORKING,454.0
2872,버티고개,3110046,WORKING,453.0
2873,동문시장,3130014,RESIDENT,452.0
2874,당산역 13번,3110773,RESIDENT,448.0
2875,명동(명동거리),3120028,RESIDENT,448.0
2876,화랑대역 7번,3110250,WORKING,446.0
2877,서울숲역 1번,3110126,WORKING,442.0
2878,혜화역 1번,3110027,WORKING,439.0
2879,먹골파출소,3110248,WORKING,438.0
2880,강남시장(동작구 강남시장),3130269,RESIDENT,436.0
2881,신원동주민센터,3110871,WORKING,436.0
2882,장위전통시장,3130125,WORKING,436.0
2883,신풍역 3번,3110791,WORKING,435.0
2884,고분다리전통시장,3130322,WORKING,433.0
2885,고척중학교,3110704,RESIDENT,432.0
2886,천호역 1번(천호문구완구거리),3111048,WORKING,431.0
2887,청량리종합시장,3130090,RESIDENT,428.0
2888,신내역 1번,3110271,WORKING,427.0
2889,봉일시장,3130289,WORKING,427.0
2890,신길역 1번,3110808,WORKING,426.0
2891,노원 을지대학교병원,3110427,WORKING,425.0
2892,신촌역 6번,3110573,WORKING,425.0
2893,금천금빛공원(은행나무사거리서측),3110746,WORKING,425.0
2894,수유중앙골목시장(수유중앙시장),3130135,WORKING,425.0
2895,창동골목시장,3130150,WORKING,425.0
2896,동대문문구완구거리(동대문문구완구시장),3130018,RESIDENT,424.0
2897,미림여고,3110878,WORKING,424.0
2898,신대림초등학교,3110784,WORKING,422.0
2899,상도약수골목형상점가,3130264,WORKING,422.0
2900,광산사거리,3110366,WORKING,418.0
2901,연가초등학교,3110499,WORKING,417.0
2902,개화산역 1번,3110633,WORKING,417.0
2903,만양로상점가,3130266,RESIDENT,416.0
2904,묵1동도깨비시장,3130109,WORKING,416.0
2905,헌인가구단지,3110948,RESIDENT,408.0
2906,체부동홍종문가옥,3110013,WORKING,407.0
2907,방학동도깨비시장,3130148,WORKING,401.0
2908,연희사러가,3130174,WORKING,401.0
2909,뚝섬유원지역 1번,3110143,RESIDENT,400.0
2910,종암아이파크2차후문,3110311,WORKING,399.0
2911,신진과학기술고등학교,3110470,WORKING,399.0
2912,유영시장,3130114,RESIDENT,396.0
2913,상계3동4동주민센터,3110440,WORKING,393.0
2914,새터산,3110549,WORKING,393.0
2915,풍납초등학교(풍납백제문화공원),3111018,WORKING,393.0
2916,동대문상가C동,3130017,RESIDENT,392.0
2917,대림상가(청계상가),3130033,RESIDENT,392.0
2918,강남골목시장,3130275,WORKING,391.0
2919,망원나들목체육관,3110540,WORKING,389.0
2920,노량진중앙시장,3130265,WORKING,389.0
2921,청량초등학교,3110213,WORKING,387.0
2922,동문시장,3130014,WORKING,386.0
2923,행당역 2번,3110112,WORKING,385.0
2924,회현역 1번,3110039,RESIDENT,384.0
2925,등마루시장,3130220,WORKING,384.0
2926,용두시장,3130085,WORKING,383.0
2927,용산세무서,3110070,RESIDENT,376.0
2928,옥수동우편취급국,3110100,RESIDENT,376.0
2929,노룬산시장(노룬산골목시장),3130075,RESIDENT,376.0
2930,마천시장,3130316,RESIDENT,376.0
2931,솔숲어린이공원,3110298,WORKING,373.0
2932,방화초등학교,3110631,WORKING,373.0
2933,윗방죽마을공원,3110999,WORKING,372.0
2934,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",3110687,WORKING,370.0
2935,신정3동 골목시장,3130206,WORKING,369.0
2936,우림시장,3130281,RESIDENT,368.0
2937,도봉우체국,3110388,WORKING,367.0
2938,필동 골목형상점가,3130034,WORKING,365.0
2939,이촌종합시장,3130058,RESIDENT,364.0
2940,국립재활원,3110342,WORKING,363.0
2941,영서중학교,3110719,WORKING,362.0
2942,상도1동주민센터앞,3110838,RESIDENT,360.0
2943,논현종합시장,3130305,RESIDENT,360.0
2944,신정네거리역 2번,3110609,WORKING,359.0
2945,동작구자원봉사센터,3110834,WORKING,359.0
2946,길동신동아아파트,3111084,WORKING,349.0
2947,종로5가역 4번,3110026,RESIDENT,348.0
2948,면목역 1번,3110263,WORKING,348.0
2949,하나고등학교,3110492,WORKING,346.0
2950,만리시장,3130057,WORKING,346.0
2951,인수초등학교,3110338,WORKING,343.0
2952,본동인정시장(기능상실),3130267,RESIDENT,340.0
2953,봉천중앙시장,3130293,WORKING,340.0
2954,마천1치안센터,3111047,WORKING,339.0
2955,구로시장,3130228,WORKING,339.0
2956,성내전통시장,3130319,WORKING,338.0
2957,중대부중,3110841,RESIDENT,336.0
2958,서원동주민센터(신관중학교),3110876,WORKING,336.0
2959,청계산원터골,3110946,RESIDENT,332.0
2960,동대문중앙새마을금고본점,3110198,WORKING,332.0
2961,시조사삼거리,3110208,WORKING,332.0
2962,이문제일시장,3130102,WORKING,332.0
2963,면목역 3번,3110260,WORKING,330.0
2964,금천파출소,3110734,WORKING,328.0
2965,사당시장,3130272,WORKING,328.0
2966,황학동벼룩시장,3110055,WORKING,327.0
2967,사근동살곶이상점가,3110125,WORKING,325.0
2968,도림초등학교,3110795,WORKING,325.0
2969,조양시장,3130077,RESIDENT,324.0
2970,수일시장,3130160,RESIDENT,324.0
2971,청구역 1번,3110053,WORKING,324.0
2972,수족관거리,3110032,WORKING,322.0
2973,충정로역 7번,3110533,WORKING,321.0
2974,상계주공1단지(가)상가,3130154,WORKING,321.0
2975,상신초등학교입구,3110448,WORKING,320.0
2976,본동인정시장(기능상실),3130267,WORKING,318.0
2977,선사초등학교,3111055,RESIDENT,316.0
2978,창신역 1번,3110031,WORKING,315.0
2979,대림상가(청계상가),3130033,WORKING,315.0
2980,상계백병원,3120082,RESIDENT,312.0
2981,샘말어린이공원,3110391,WORKING,312.0
2982,오류고등학교,3110683,WORKING,306.0
2983,제일시장,3130170,RESIDENT,304.0
2984,숭인시장,3130140,WORKING,302.0
2985,답십리역 6번,3110130,WORKING,299.0
2986,창신1동주민센터,3110034,RESIDENT,296.0
2987,남가좌동현대아파트,3110500,WORKING,296.0
2988,연천초등학교,3110483,WORKING,290.0
2989,전농로터리시장,3130099,RESIDENT,288.0
2990,신아타운,3130113,RESIDENT,288.0
2991,신월중앙시장,3130218,RESIDENT,288.0
2992,자양4동주민센터,3110139,WORKING,284.0
2993,국민대학교앞,3110282,WORKING,284.0
2994,증산골목시장,3130162,WORKING,284.0
2995,열정도,3110072,RESIDENT,280.0
2996,을지로입구역,3120026,RESIDENT,280.0
2997,보광시장,3130062,RESIDENT,280.0
2998,도림시장,3130243,RESIDENT,280.0
2999,신림주공2단지(광신고등학교),3110870,WORKING,280.0
3000,화곡보람2차아파트,3110669,WORKING,278.0
3001,디지털단지오거리,3120126,WORKING,278.0
3002,건대입구역 1번,3110141,WORKING,275.0
3003,영등포시장역 3번,3110788,WORKING,274.0
3004,서울대병원,3110023,WORKING,273.0
3005,만양로상점가,3130266,WORKING,271.0
3006,헌인가구단지,3110948,WORKING,269.0
3007,합정시장,3130188,RESIDENT,268.0
3008,동대문경찰서,3110200,WORKING,268.0
3009,외대앞역 2번,3110224,WORKING,268.0
3010,응암시장(신응암시장),3130166,WORKING,268.0
3011,대방역 4번,3110817,WORKING,267.0
3012,신금호역 4번,3110104,WORKING,265.0
3013,개미어린이공원,3111045,WORKING,264.0
3014,중랑역 4번,3110234,WORKING,263.0
3015,국립4.19민주묘지,3110339,WORKING,260.0
3016,송중동주민센터,3110378,WORKING,260.0
3017,신사상가,3130304,WORKING,257.0
3018,이문제일시장,3130102,RESIDENT,256.0
3019,망우3동주민센터,3110268,WORKING,256.0
3020,새절역 2번,3110461,WORKING,256.0
3021,개봉3동주민센터,3110697,WORKING,254.0
3022,종로신진시장,3130010,RESIDENT,252.0
3023,신흥시장,3130060,RESIDENT,252.0
3024,화양사거리,3110142,WORKING,251.0
3025,월정로시장,3130201,WORKING,251.0
3026,혜원여고,3110270,WORKING,249.0
3027,은곡마을(은곡마을공원),3110998,WORKING,249.0
3028,박미시장(기능상실),3130237,WORKING,248.0
3029,불광역 3번,3110489,WORKING,242.0
3030,돌곶이시장(석관황금시장),3130128,WORKING,241.0
3031,을지로4가역,3120033,RESIDENT,240.0
3032,경동광성상가(경동시장),3130087,RESIDENT,240.0
3033,새석관시장,3130126,WORKING,239.0
3034,공항시장,3130212,WORKING,239.0
3035,강서구청가양동별관,3110674,RESIDENT,236.0
3036,동대문상가D동,3130019,RESIDENT,236.0
3037,신수시장,3130193,RESIDENT,236.0
3038,마포시장,3130197,RESIDENT,236.0
3039,연희세브란스병원,3110524,WORKING,234.0
3040,꿈의숲 장곡 골목형상점가,3130123,WORKING,233.0
3041,증산종합시장,3130161,WORKING,233.0
3042,신림중앙시장(조원동 펭귄시장),3130276,RESIDENT,232.0
3043,대현산장미원,3110111,WORKING,229.0
3044,난곡 골목형상점가,3130282,WORKING,229.0
3045,북한산보국문역 2번,3110289,WORKING,227.0
3046,장미제일시장(중화동제일시장),3130105,WORKING,227.0
3047,한양대역 4번,3110121,WORKING,226.0
3048,노원역 9번,3110422,WORKING,226.0
3049,상도도깨비 골목형상점가,3130262,WORKING,226.0
3050,길음역 8번,3110308,WORKING,225.0
3051,청량리청과물시장,3130094,RESIDENT,224.0
3052,세종대왕기념관교차로,3110197,WORKING,223.0
3053,오류동역 4번,3110693,WORKING,222.0
3054,이태원시장,3130061,RESIDENT,220.0
3055,중앙대학교,3110840,WORKING,220.0
3056,동대문역 1번,3110029,WORKING,219.0
3057,신림종합시장,3130280,WORKING,219.0
3058,우림시장,3130281,WORKING,219.0
3059,구산초등학교,3110447,WORKING,218.0
3060,신금호역 골목형상점가,3130063,WORKING,216.0
3061,마천시장,3130316,WORKING,216.0
3062,오!도봉거리 상점가,3130152,WORKING,214.0
3063,신촌 상인회(신촌상점가),3130175,WORKING,214.0
3064,신설종합시장,3130021,WORKING,212.0
3065,삼양골목시장(삼양시장),3130132,WORKING,212.0
3066,강북문화정보도서관,3110380,WORKING,210.0
3067,시영B상가(중계 그린아파트 B 상가),3130155,WORKING,210.0
3068,자양종합시장(기능상실),3130080,RESIDENT,208.0
3069,수유북부골목시장,3130130,RESIDENT,208.0
3070,신월3동 골목시장,3130199,WORKING,207.0
3071,청계천공구상가,3130031,RESIDENT,204.0
3072,창신1동주민센터,3110034,WORKING,204.0
3073,명지전문대,3110504,WORKING,201.0
3074,상계주공1단지(가)상가,3130154,RESIDENT,200.0
3075,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),3130156,WORKING,200.0
3076,회기역 1번,3110215,WORKING,199.0
3077,한국교통안전공단 강남자동차검사소,3111002,WORKING,198.0
3078,길음역 10번,3110310,WORKING,195.0
3079,우리시장,3130247,WORKING,195.0
3080,화계중학교,3110344,WORKING,194.0
3081,동대문상가B동,3130016,RESIDENT,192.0
3082,영진시장A동,3130258,RESIDENT,192.0
3083,신노량진시장(기능상실),3130263,WORKING,192.0
3084,수유재래시장,3130136,WORKING,191.0
3085,천동초등학교,3111071,WORKING,190.0
3086,뚝섬유원지역 1번,3110143,WORKING,186.0
3087,동의초등학교,3110177,WORKING,186.0
3088,수유프라자,3130138,WORKING,185.0
3089,신림현대종합상가,3130288,WORKING,185.0
3090,동평화시장,3130048,RESIDENT,184.0
3091,미아사거리역 3번,3110377,WORKING,182.0
3092,KT대방빌딩,3110797,WORKING,182.0
3093,KB국민은행 중화동지점,3110245,WORKING,181.0
3094,금남시장,3130064,WORKING,180.0
3095,아래방죽마을공원(율현초등학교),3111001,WORKING,177.0
3096,회기시장,3130098,WORKING,177.0
3097,백운시장,3130144,WORKING,177.0
3098,장위동성당,3110326,WORKING,175.0
3099,삼양입구사거리,3110371,WORKING,175.0
3100,도림동주민센터,3110767,WORKING,175.0
3101,도림시장,3130243,WORKING,174.0
3102,신림초등학교,3110872,WORKING,173.0
3103,덕산중학교,3110445,WORKING,172.0
3104,흑석시장,3130270,RESIDENT,168.0
3105,중랑역 1번,3110233,WORKING,167.0
3106,남대문시장(자유상가),3130024,RESIDENT,164.0
3107,강북북부골목시장,3130141,WORKING,163.0
3108,경의중앙 신촌역,3110520,WORKING,161.0
3109,영등포역지하도상점가,3130248,RESIDENT,160.0
3110,관악동부센트레빌아파트(은천로35라길),3110894,WORKING,159.0
3111,신정3동 골목시장,3130206,RESIDENT,156.0
3112,청담삼익시장,3130308,RESIDENT,154.0
3113,중앙보훈병원,3111082,WORKING,153.0
3114,도산공원북측,3110962,RESIDENT,152.0
3115,면곡골목시장,3130082,WORKING,151.0
3116,영신상가(제일상가),3130253,WORKING,150.0
3117,역촌역 2번,3110476,WORKING,149.0
3118,방천골목시장,3130143,WORKING,149.0
3119,국립4.19민주묘지,3110339,RESIDENT,148.0
3120,신동시장,3130256,RESIDENT,148.0
3121,보광시장,3130062,WORKING,148.0
3122,수색역 1번,3110443,WORKING,147.0
3123,삼양사거리역 1번,3110361,WORKING,145.0
3124,모래내시장(서중시장),3130172,RESIDENT,144.0
3125,이대 앞 스타트업 상점가,3130178,RESIDENT,144.0
3126,금동어린이공원,3110105,WORKING,142.0
3127,서대문우체국,3110514,WORKING,142.0
3128,가리봉시장,3130230,WORKING,142.0
3129,금강수목원아파트,3110685,WORKING,139.0
3130,강남 마이스 관광특구,3001496,RESIDENT,136.0
3131,흑석2치안센터,3110844,RESIDENT,136.0
3132,동대문상가A동,3130013,RESIDENT,136.0
3133,봉천제일종합시장,3130291,WORKING,135.0
3134,삼양사거리역 2번,3110355,WORKING,134.0
3135,증산3교남측,3110494,WORKING,133.0
3136,코엑스,3120218,RESIDENT,132.0
3137,도곡시장,3130307,RESIDENT,132.0
3138,홍제성원아파트,3110523,WORKING,132.0
3139,동성타워프라자,3130116,WORKING,132.0
3140,중랑동부시장(중랑교종합상가),3130107,WORKING,130.0
3141,동진시장,3130192,WORKING,129.0
3142,중계초등학교,3110430,RESIDENT,128.0
3143,고척프라자,3130226,RESIDENT,128.0
3144,영신상가(제일상가),3130253,RESIDENT,128.0
3145,신신림시장(삼성동시장),3130286,RESIDENT,128.0
3146,대림갑을명가아파트,3110779,WORKING,128.0
3147,자양종합시장(기능상실),3130080,WORKING,127.0
3148,이경시장,3130103,WORKING,127.0
3149,회기역 2번,3110222,WORKING,126.0
3150,효문고등학교,3110385,WORKING,124.0
3151,동부시장,3130096,WORKING,124.0
3152,삼구시장(로타리상가),3130250,WORKING,121.0
3153,대신시장,3130259,WORKING,121.0
3154,길음시장,3130121,RESIDENT,120.0
3155,신신림시장(삼성동시장),3130286,WORKING,120.0
3156,동진시장,3130192,RESIDENT,116.0
3157,어린이대공원역 4번,3110144,WORKING,113.0
3158,개봉프라자(고척근린시장),3130224,WORKING,113.0
3159,대신고등학교,3110004,WORKING,112.0
3160,삼성동 시장(삼성동시장),3130287,WORKING,111.0
3161,KT&G 북부지사,3110379,WORKING,110.0
3162,서울산업정보학교(서울삼성초등학교),3110887,WORKING,110.0
3163,대림썬프라자,3110793,WORKING,109.0
3164,강남시장(동작구 강남시장),3130269,WORKING,109.0
3165,태릉시장 특화거리,3110240,WORKING,108.0
3166,오산중학교,3110094,WORKING,105.0
3167,창신골목시장,3130015,WORKING,105.0
3168,강서농산물도매시장,3120117,RESIDENT,104.0
3169,만리시장,3130057,RESIDENT,104.0
3170,한아름시장,3130079,WORKING,104.0
3171,홍릉근린공원,3110196,WORKING,103.0
3172,신당 미래유산 먹거리 골목형상점가,3130049,WORKING,101.0
3173,전농로터리시장,3130099,WORKING,101.0
3174,서교시장,3130189,RESIDENT,100.0
3175,화양제일골목시장,3130078,WORKING,99.0
3176,강남시장(강남구 강남시장),3130302,WORKING,97.0
3177,동대문역 3번,3110030,WORKING,96.0
3178,합정시장,3130188,WORKING,96.0
3179,봉천현대시장,3130292,WORKING,95.0
3180,한양공고앞 교차로,3110051,WORKING,94.0
3181,텃골근린공원,3110206,WORKING,92.0
3182,송천초등학교,3110368,WORKING,92.0
3183,월계역 3번,3110417,WORKING,92.0
3184,석관시장,3130127,WORKING,92.0
3185,이대 앞 스타트업 상점가,3130178,WORKING,91.0
3186,경희대학교(경희대),3120064,WORKING,90.0
3187,송천동주민센터,3110363,WORKING,89.0
3188,온수역 8번,3110682,WORKING,86.0
